pair_id,pair_type,original_song_id,original_segment_id,comparison_song_id,comparison_segment_id,transformation,original_representation,comparison_representation
pair_001096,positive,301,01,301,01,,data/processed/representations/301_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/301_segment_01.json
pair_001097,positive,301,01,301,01,chord_substitution,data/processed/representations/301_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/301_segment_01.json
pair_001098,positive,301,01,301,01,duration_scaling,data/processed/representations/301_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/301_segment_01.json
pair_001099,positive,301,01,301,01,interval_modification,data/processed/representations/301_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/301_segment_01.json
pair_001100,positive,301,01,301,01,ornamentation,data/processed/representations/301_segment_01.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/301_segment_01.json
pair_001101,positive,301,01,301,01,partial_rhythm_modification,data/processed/representations/301_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/301_segment_01.json
pair_001102,positive,301,01,301,01,reharmonization,data/processed/representations/301_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/301_segment_01.json
pair_001103,positive,301,01,301,01,simplification,data/processed/representations/301_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/301_segment_01.json
pair_001104,positive,301,01,301,01,simplification,data/processed/representations/301_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/301_segment_01.json
pair_001105,positive,301,01,301,01,tempo_change,data/processed/representations/301_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/301_segment_01.json
pair_001106,positive,301,01,301,01,transpose,data/processed/representations/301_segment_01.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/301_segment_01.json
pair_001107,positive,301,02,301,02,,data/processed/representations/301_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/301_segment_02.json
pair_001108,positive,301,02,301,02,,data/processed/representations/301_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/301_segment_02.json
pair_001109,positive,301,02,301,02,,data/processed/representations/301_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/301_segment_02.json
pair_001110,positive,301,02,301,02,,data/processed/representations/301_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/301_segment_02.json
pair_001111,positive,301,02,301,02,chord_substitution,data/processed/representations/301_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/301_segment_02.json
pair_001112,positive,301,02,301,02,duration_scaling,data/processed/representations/301_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/301_segment_02.json
pair_001113,positive,301,02,301,02,interval_modification,data/processed/representations/301_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/301_segment_02.json
pair_001114,positive,301,02,301,02,ornamentation,data/processed/representations/301_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/301_segment_02.json
pair_001115,positive,301,02,301,02,partial_rhythm_modification,data/processed/representations/301_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/301_segment_02.json
pair_001116,positive,301,02,301,02,reharmonization,data/processed/representations/301_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/301_segment_02.json
pair_001117,positive,301,02,301,02,simplification,data/processed/representations/301_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/301_segment_02.json
pair_001118,positive,301,02,301,02,simplification,data/processed/representations/301_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/301_segment_02.json
pair_001119,positive,301,02,301,02,tempo_change,data/processed/representations/301_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/301_segment_02.json
pair_001120,positive,301,02,301,02,transpose,data/processed/representations/301_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/301_segment_02.json
pair_001121,positive,345,01,345,01,,data/processed/representations/345_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/345_segment_01.json
pair_001122,positive,345,01,345,01,,data/processed/representations/345_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/345_segment_01.json
pair_001123,positive,345,01,345,01,,data/processed/representations/345_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/345_segment_01.json
pair_001124,positive,345,01,345,01,,data/processed/representations/345_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/345_segment_01.json
pair_001125,positive,345,01,345,01,chord_substitution,data/processed/representations/345_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/345_segment_01.json
pair_001126,positive,345,01,345,01,duration_scaling,data/processed/representations/345_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/345_segment_01.json
pair_001127,positive,345,01,345,01,interval_modification,data/processed/representations/345_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/345_segment_01.json
pair_001128,positive,345,01,345,01,ornamentation,data/processed/representations/345_segment_01.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/345_segment_01.json
pair_001129,positive,345,01,345,01,partial_rhythm_modification,data/processed/representations/345_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/345_segment_01.json
pair_001130,positive,345,01,345,01,reharmonization,data/processed/representations/345_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/345_segment_01.json
pair_001131,positive,345,01,345,01,simplification,data/processed/representations/345_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/345_segment_01.json
pair_001132,positive,345,01,345,01,simplification,data/processed/representations/345_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/345_segment_01.json
pair_001133,positive,345,01,345,01,tempo_change,data/processed/representations/345_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/345_segment_01.json
pair_001134,positive,345,01,345,01,transpose,data/processed/representations/345_segment_01.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/345_segment_01.json
pair_001135,positive,345,02,345,02,,data/processed/representations/345_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/345_segment_02.json
pair_001136,positive,345,02,345,02,,data/processed/representations/345_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/345_segment_02.json
pair_001137,positive,345,02,345,02,,data/processed/representations/345_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/345_segment_02.json
pair_001138,positive,345,02,345,02,,data/processed/representations/345_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/345_segment_02.json
pair_001139,positive,345,02,345,02,chord_substitution,data/processed/representations/345_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/345_segment_02.json
pair_001140,positive,345,02,345,02,duration_scaling,data/processed/representations/345_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/345_segment_02.json
pair_001141,positive,345,02,345,02,interval_modification,data/processed/representations/345_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/345_segment_02.json
pair_001142,positive,345,02,345,02,ornamentation,data/processed/representations/345_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/345_segment_02.json
pair_001143,positive,345,02,345,02,partial_rhythm_modification,data/processed/representations/345_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/345_segment_02.json
pair_001144,positive,345,02,345,02,reharmonization,data/processed/representations/345_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/345_segment_02.json
pair_001145,positive,345,02,345,02,simplification,data/processed/representations/345_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/345_segment_02.json
pair_001146,positive,345,02,345,02,simplification,data/processed/representations/345_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/345_segment_02.json
pair_001147,positive,345,02,345,02,tempo_change,data/processed/representations/345_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/345_segment_02.json
pair_001148,positive,345,02,345,02,transpose,data/processed/representations/345_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/345_segment_02.json
pair_001149,positive,349,01,349,01,,data/processed/representations/349_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/349_segment_01.json
