pair_id,pair_type,transformation,component_transformed,score_melody,score_harmony,score_rhythm,simple_average,weighted_average,score_global,score_gap,transformed_component_score,global_delta,observations
pair_001199,positive,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.087942,0.029314,0.021985,0.021985,0.087942,0.087942,-0.065957,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001200,positive,reharmonization,Harmonia,0.000000,0.678889,0.000000,0.226296,0.237611,0.237611,0.678889,0.678889,-0.441278,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001201,positive,simplification,Harmonia,0.000000,0.745556,0.000000,0.248519,0.260944,0.260944,0.745556,0.745556,-0.484612,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001202,positive,simplification,Melodia,0.666667,0.000000,0.000000,0.222222,0.266667,0.266667,0.666667,0.666667,-0.400000,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001203,positive,tempo_change,Ritmo,0.000000,0.000000,0.333333,0.111111,0.083333,0.083333,0.333333,0.333333,-0.250000,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001204,positive,transpose,Melodia,1.000000,0.000000,0.000000,0.333333,0.400000,0.400000,1.000000,1.000000,-0.600000,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001205,positive,melody_harmony_rhythm,Combinações,1.000000,0.650463,0.333333,0.661265,0.710995,0.710995,0.666667,0.661265,0.049730,"Maior sensibilidade observada em ritmo. Componente transformado: Harmonia, Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_001206,positive,melody_harmony,Combinações,1.000000,0.650463,1.000000,0.883488,0.877662,0.877662,0.349537,0.883488,-0.005826,"Maior sensibilidade observada em harmonia. Componente transformado: Harmonia, Melodia. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_001207,positive,harmony_rhythm,Combinações,1.000000,0.650463,0.333333,0.661265,0.710995,0.710995,0.666667,0.661265,0.049730,"Maior sensibilidade observada em ritmo. Componente transformado: Harmonia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_001208,positive,melody_rhythm,Combinações,1.000000,1.000000,0.333333,0.777778,0.833333,0.833333,0.666667,0.777778,0.055555,"Maior sensibilidade observada em ritmo. Componente transformado: Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global ficou acima do componente transformado."
pair_001209,positive,chord_substitution,Harmonia,0.000000,0.650463,0.000000,0.216821,0.227662,0.227662,0.650463,0.650463,-0.422801,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001210,positive,duration_scaling,Ritmo,0.000000,0.000000,0.109521,0.036507,0.027380,0.027380,0.109521,0.109521,-0.082141,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001211,positive,interval_modification,Melodia,0.617753,0.000000,0.000000,0.205918,0.247101,0.247101,0.617753,0.617753,-0.370652,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001212,positive,ornamentation,Melodia,0.649711,0.000000,0.000000,0.216570,0.259885,0.259885,0.649711,0.649711,-0.389826,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001213,positive,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.105512,0.035171,0.026378,0.026378,0.105512,0.105512,-0.079134,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001214,positive,reharmonization,Harmonia,0.000000,0.677778,0.000000,0.225926,0.237222,0.237222,0.677778,0.677778,-0.440556,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001215,positive,simplification,Harmonia,0.000000,0.730735,0.000000,0.243578,0.255757,0.255757,0.730735,0.730735,-0.474978,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001216,positive,simplification,Melodia,0.541600,0.000000,0.000000,0.180533,0.216640,0.216640,0.541600,0.541600,-0.324960,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001217,positive,tempo_change,Ritmo,0.000000,0.000000,0.333333,0.111111,0.083333,0.083333,0.333333,0.333333,-0.250000,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001218,positive,transpose,Melodia,1.000000,0.000000,0.000000,0.333333,0.400000,0.400000,1.000000,1.000000,-0.600000,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001219,positive,melody_harmony_rhythm,Combinações,1.000000,0.637193,0.333333,0.656842,0.706351,0.706351,0.666667,0.656842,0.049509,"Maior sensibilidade observada em ritmo. Componente transformado: Harmonia, Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_001220,positive,melody_harmony,Combinações,1.000000,0.637193,1.000000,0.879064,0.873017,0.873017,0.362807,0.879064,-0.006047,"Maior sensibilidade observada em harmonia. Componente transformado: Harmonia, Melodia. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_001221,positive,harmony_rhythm,Combinações,1.000000,0.637193,0.333333,0.656842,0.706351,0.706351,0.666667,0.656842,0.049509,"Maior sensibilidade observada em ritmo. Componente transformado: Harmonia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_001222,positive,melody_rhythm,Combinações,1.000000,1.000000,0.333333,0.777778,0.833333,0.833333,0.666667,0.777778,0.055555,"Maior sensibilidade observada em ritmo. Componente transformado: Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global ficou acima do componente transformado."
pair_001223,positive,chord_substitution,Harmonia,0.000000,0.637193,0.000000,0.212398,0.223017,0.223017,0.637193,0.637193,-0.414176,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001224,positive,duration_scaling,Ritmo,0.000000,0.000000,0.130229,0.043410,0.032557,0.032557,0.130229,0.130229,-0.097672,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001225,positive,interval_modification,Melodia,0.684538,0.000000,0.000000,0.228179,0.273815,0.273815,0.684538,0.684538,-0.410723,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001226,positive,ornamentation,Melodia,0.609870,0.000000,0.000000,0.203290,0.243948,0.243948,0.609870,0.609870,-0.365922,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001227,positive,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.128104,0.042701,0.032026,0.032026,0.128104,0.128104,-0.096078,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001228,positive,reharmonization,Harmonia,0.000000,0.689862,0.000000,0.229954,0.241452,0.241452,0.689862,0.689862,-0.448410,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001229,positive,simplification,Harmonia,0.000000,0.790685,0.000000,0.263562,0.276740,0.276740,0.790685,0.790685,-0.513945,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_001230,positive,simplification,Melodia,0.614469,0.000000,0.000000,0.204823,0.245788,0.245788,0.614469,0.614469,-0.368681,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
